"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"1-110-2013-642","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","27-03-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","0","90.86","800532.00","8810.62",null,null,"2","2","2"
"2-13-2016-721","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","26-01-2016","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","0","92.16","996000.00","10807.29",null,null,"1","1","0"
"1-11-2013-11497","11","1","مبايعات","Sales","بيع","Sell","15-04-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","0","92.16","900000.00","9765.63",null,null,"1","3","0"
"2-14-2020-724","14","2","رهون","Mortgages","تعديل رهن","Modify Mortgage","04-08-2020","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","0","92.16","1184550.00","12853.19",null,null,"1","1","0"
"1-11-2016-10729","11","1","مبايعات","Sales","بيع","Sell","08-09-2016","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","0","123.47","1750000.00","14173.48",null,null,"2","1","0"
"1-11-2009-214814","11","1","مبايعات","Sales","بيع","Sell","27-07-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ايست تي 2","LINKS EAST T2",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","92.16","735888.00","7984.90",null,null,"1","1","0"
"1-11-2019-10116","11","1","مبايعات","Sales","بيع","Sell","05-11-2019","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس كانال","LINKS CANAL",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","0","40.04","600000.00","14985.01",null,null,"1","1","0"
"1-11-2011-16575","11","1","مبايعات","Sales","بيع","Sell","27-10-2011","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس كانال","LINKS CANAL",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","0","40.04","400000.00","9990.01",null,null,"1","1","0"
"1-11-2009-210950","11","1","مبايعات","Sales","بيع","Sell","26-05-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","لينكس ويست تي 1","LINKS WEST T1",null,"","","The Greens","الروضة","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","0","122.17","1356888.00","11106.56",null,null,"1","2","0"
"2-13-2013-1317","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","07-03-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","موسيلا","MOSELA","1457","موسيلا","MOSELA","The Greens","الروضة","برج العرب","Burj Al Arab","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفتين","2 B/R","1","135.82","1200000.00","8835.22",null,null,"1","1","0"
"2-105-2008-1348","105","2","رهون","Mortgages","تسجيل رهن - تسجيل مبدئى","Mortgage Pre-Registration","16-03-2010","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","351","الثنيه الثالثة","Al Thanyah Third","موسيلا","MOSELA","1457","موسيلا","MOSELA","The Greens","الروضة","برج العرب","Burj Al Arab","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفة","1 B/R","1","82.50","845888.00","10253.19",null,null,"1","1","0"
"1-11-2016-14329","11","1","مبايعات","Sales","بيع","Sell","30-11-2016","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","موسيلا","MOSELA","1457","موسيلا","MOSELA","The Greens","الروضة","برج العرب","Burj Al Arab","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفة","1 B/R","1","80.83","1250000.00","15464.56",null,null,"1","1","0"
"1-11-2014-122","11","1","مبايعات","Sales","بيع","Sell","06-01-2014","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","موسيلا","MOSELA","1457","موسيلا","MOSELA","The Greens","الروضة","برج العرب","Burj Al Arab","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفة","1 B/R","1","80.83","1340000.00","16578.00",null,null,"1","1","0"
"1-11-2024-40660","11","1","مبايعات","Sales","بيع","Sell","25-10-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","موسيلا","MOSELA","1457","موسيلا","MOSELA","The Greens","الروضة","برج العرب","Burj Al Arab","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفتين","2 B/R","1","148.92","2800000.00","18802.04",null,null,"1","1","0"
